AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
855,51467,20130101,20180101,Laagstraat,"(51.557437728, 5.075703724)"
1900,51817,20140601,20180301,"Sneek, Prins Hendrikkade. Parkeermeter 0404, ? 1,20 per uur, max. 2 uur","(53.033971029, 5.662892986)"
1900,51859,20140601,,"Sneek,  Julianastraat.  Parkeermeter 2202, ? 1,00 per uur, max. 2 uur","(53.033493857, 5.655744844)"
855,51380,20130101,20180101,Elzenstraat,"(51.55916869, 5.076064395)"
855,51303,20130101,20180101,Bredaseweg,"(51.555310703, 5.075726337)"
855,51471,20130101,20180101,St. Celiastraat,"(51.559706428, 5.074336348)"
1900,51824,20140601,,"Sneek, Marktstraat. Parkeermeter 0901, ? 1,20 per uur, max. 2 uur","(53.032362638, 5.658836953)"
867,21448,20180530,,Irenestraat 2,"(51.686788624, 5.069148733)"
1900,51843,20140601,,"Sneek, Singel. Parkeermeter 1704, ? 1,20 per uur, max. 2 uur","(53.030722344, 5.661953679)"
1900,51872,20140601,,"Sneek, Lemmerweg. Parkeermeter 3001, ? 1,00 per uur, max. 2 uur","(53.028147224, 5.657992106)"
867,21434,20180530,,Mr van Coothstraat Zuid 3,"(51.687978123, 5.063265914)"
867,21402,20180530,,Stationsstraat Zuid 2,"(51.685833806, 5.067362659)"
1900,51862,20140601,,"Sneek, Kleine Palen. Parkeermeter 2401, ? 1,20 per uur, max. 2 uur","(53.029272862, 5.661389818)"
867,21446,20180530,,Vredesplein 1,"(51.687627566, 5.071813977)"
867,21430,20180530,,Stationsstraat Zuid 3,"(51.685270979, 5.067458273)"
1900,51815,20140601,,"Sneek, Prins Hendrikkade. Parkeermeter 0402  ? 1,20 per uur, max. 2 uur","(53.033839643, 5.663212748)"
867,21404,20180530,,Julianastraat 1,"(51.687512274, 5.066402364)"
855,51320,20130101,20180101,Bredaseweg,"(51.555484869, 5.074867641)"
855,51469,20130101,20180101,Acaciastraat,"(51.559732548, 5.076378696)"
867,21443,20180530,,Taxandriaweg 1,"(51.692109093, 5.064435403)"
867,21424,20180530,,St Jansplein 4,"(51.689098079, 5.068830656)"
202,26071,20190116,,,"(51.982669123, 5.918893176)"
202,26001,20190116,,,"(51.984222732, 5.908889869)"
202,26001,20190116,,,"(51.978726641, 5.912046019)"
202,26021,20190116,,,"(51.987194218, 5.89421624)"
202,26041,20190116,,,"(51.987131516, 5.906505981)"
546,7015,20170101,,Houtmarkt,"(52.161638625, 4.499959403)"
202,26021,20190116,,,"(51.986186918, 5.894186278)"
518,2257,20171101,,FLUITSCHIPLAAN 285 (5368),"(52.052096322, 4.388531933)"
518,2246,20140201,,SCHIMMELWEG 411 (4809),"(52.050468525, 4.313582322)"
546,7000,20170101,,Rijnsburgersingel,"(52.164647585, 4.485249322)"
518,2244,20130701,,VOLENDAMLAAN 940 (4730),"(52.061425168, 4.263982906)"
518,2257,20171101,,WINDJAMMERSINGEL  (5375),"(52.053839664, 4.392594927)"
715,45320,20190101,,Zone5,"(51.337419883, 3.830986768)"
202,26001,20190116,,,"(51.97905048, 5.905259027)"
202,26071,20190116,,,"(51.98167796, 5.917893548)"
1900,51842,20140601,,"Sneek, Singel. Parkeermeter 1703, ? 1,20 per uur, max. 2 uur","(53.030649594, 5.662159089)"
715,45320,20190101,,Zone5,"(51.33716254, 3.828756457)"
1900,51844,20140601,,"Sneek, Singel. Parkeermeter 1705, ? 1,20 per uur, max. 2 uur","(53.031700256, 5.662633052)"
1900,51838,20140601,,"Sneek, Rienck Bockemakade. Parkeermeter 1601, ? 1,20 per uur, max. 2 uur","(53.029041184, 5.659324899)"
1900,51828,20140601,,"Sneek, Martiniplein. Parkeermeter 1101, ? 1,20 per uur, max.3 uur","(53.031352973, 5.65802496)"
715,45320,20190101,,Zone5,"(51.335481228, 3.831226956)"
202,26082,20190116,,,"(51.975722785, 5.917829998)"
202,26021,20190116,,,"(51.988544446, 5.893612246)"
518,2257,20080110,,BRIGANTIJNLAAN 205 (5296),"(52.053482558, 4.386543422)"
1900,51856,20140601,,"Sneek, St. Antoniusplein. Parkeermeter 2103, ? 1,00 per uur, max. 2 uur","(53.033816281, 5.655033607)"
1900,51847,20140601,,"Sneek, Leeuwarderweg. Parkeermeter 1901, ? 1,00 per uur, max ? 2,00 per dag","(53.034060633, 5.666279873)"
1900,51870,20140601,20180301,"Sneek, Veemarktplein. Parkeermeter 2804, ? 1,00 per uur, max ? 2,00 per dag","(53.030063478, 5.65532429)"
202,26061,20190116,,,"(51.984366324, 5.914618758)"
202,26001,20190116,,,"(51.977919738, 5.910802958)"
202,26001,20190116,,,"(51.97624531, 5.911703)"
202,26071,20190116,,,"(51.983403418, 5.919713588)"
202,26071,20190116,,,"(51.979980786, 5.920074433)"
202,26031,20190116,,,"(51.986219305, 5.901679843)"
202,26082,20190116,,,"(51.976179544, 5.921230117)"
518,2269,20081015,,WOLTERBEEKSTR 53 (3892),"(52.069312585, 4.318600423)"
867,21428,20180530,,Wilhelminastraat 2,"(51.689340083, 5.069743543)"
202,26001,20190116,,,"(51.979730806, 5.912231616)"
202,26001,20190116,,,"(51.982251413, 5.899670138)"
202,26051,20190116,,,"(51.985968628, 5.913103403)"
202,26001,20190116,,,"(51.977499999, 5.911380078)"
715,45320,20190101,,Zone5,"(51.338020352, 3.82422721)"
546,7000,20170101,,Kort Galgenwater,"(52.161726287, 4.484766717)"
518,2270,19930927,,PAVILJOENSGRACHT 84 (136),"(52.07310928, 4.314016777)"
202,26071,20190116,,,"(51.981337681, 5.926043756)"
202,26021,20190116,,,"(51.98669498, 5.892384322)"
518,2257,20170712,,WINDJAMMERSINGEL  (5376),"(52.053746958, 4.390588681)"
518,2246,20140201,,SCHAAPHERDERSTR 411 (5068),"(52.050468525, 4.313582322)"
202,26061,20190116,,,"(51.985020208, 5.915354025)"
715,45320,20190101,,Zone5,"(51.335069478, 3.83253083)"
202,26051,20190116,,,"(51.986000497, 5.914263849)"
202,26033,20190116,,,"(51.990580279, 5.899096744)"
202,26071,20190116,,,"(51.983297305, 5.917540082)"
202,26041,20190116,,,"(51.985609388, 5.909913078)"
202,26099,20190116,,,"(52.001445243, 5.912658891)"
202,26071,20190116,,,"(51.983895759, 5.921666396)"
202,26082,20190116,,,"(51.97471689, 5.920139623)"
715,45320,20190101,,Zone5,"(51.335567009, 3.825994302)"
202,26071,20190116,,,"(51.980249179, 5.918096931)"
202,26001,20190116,,,"(51.97891867, 5.908528985)"
546,7102,20170607,,Blauwe tramstraat,"(52.15614634, 4.47936026)"
935,27913,20140101,,Kennedybrug 2  onder brug Maaszijde,"(50.842270584, 5.697772119)"
715,45320,20190101,,Zone5,"(51.339049726, 3.822837554)"
202,26071,20190116,,,"(51.982219621, 5.924693845)"
202,26071,20190116,,,"(51.980888373, 5.916649572)"
202,26071,20190116,,,"(51.978646367, 5.920526485)"
202,26071,20190116,,,"(51.981823452, 5.921999873)"
202,26001,20190116,,,"(51.978753112, 5.906132896)"
546,7000,20170101,,Uiterstegracht,"(52.15931785, 4.498858011)"
202,26001,20190116,,,"(51.980334176, 5.913663373)"
202,26001,20190116,,,"(51.981787315, 5.901208421)"
202,26034,20190116,,,"(51.989810016, 5.893665754)"
202,26001,20190116,,,"(51.983389999, 5.901170079)"
202,26071,20190116,,,"(51.983210444, 5.91662914)"
202,26082,20190116,,,"(51.97584181, 5.921077476)"
202,26021,20190116,,,"(51.98731979, 5.896713726)"
202,26041,20190116,,,"(51.986249063, 5.908856154)"
202,26071,20190116,,,"(51.979154749, 5.924824634)"
518,2257,20171101,,FREGATSINGEL  (5370),"(52.051710578, 4.390076121)"
202,26041,20190116,,,"(51.986327307, 5.905536987)"
1900,51825,20140601,20180301,"Sneek, Marktstraat. Parkeermeter 0902, ? 1,20 per uur, max. 2 uur","(53.032337727, 5.659396504)"
202,26071,20190116,,,"(51.981172472, 5.923947616)"
1900,51873,20140601,,"Sneek, Lemmerweg. Parkeermeter 3002, ? 1,00 per uur, max. 2 uur","(53.027709041, 5.658351859)"
202,26071,20190116,,,"(51.981580329, 5.920549827)"
518,2244,20130701,,NIEUWENDAMLAAN  (5505),"(52.061425168, 4.263982906)"
202,26001,20190116,,,"(51.981326292, 5.901363127)"
1900,51832,20140601,,"Sneek, Oude Koemarkt. Parkeermeter 1202, ? 1,20 per uur, max. 2 uur","(53.030133531, 5.659425258)"
202,26033,20190116,,,"(51.989254095, 5.899998323)"
202,26011,20190116,,,"(51.985623938, 5.891521697)"
1900,51829,20140601,,"Sneek, Martiniplein. Parkeermeter 1102, ? 1,20 per uur, max. 3 uur","(53.031204129, 5.657134757)"
1900,51841,20140601,,"Sneek, Singel. Parkeermeter 1702, ? 1,20 per uur, max. 2 uur","(53.02995701, 5.661313393)"
1900,51821,20140601,,"Sneek, Prins Hendrikkade. Parkeermeter 0408, ? 1,20 per uur, max. 2 uur","(53.033873609, 5.658225132)"
1900,51839,20140601,,"Sneek, Rienck Bockemakade. Parkeermeter 1602, ? 1,20 per uur, max. 2 uur","(53.028763936, 5.66116718)"
1900,51808,20140601,,"Sneek, Kleinzand. Parkeermeter 0204, ? 1,20 per uur, max. 2 uur","(53.032493779, 5.663468811)"
1900,51867,20140601,,"Sneek, Veemarktplein. Parkeermeter 2801, ? 1,00 per uur, max ? 2,00 per dag","(53.030204411, 5.655958546)"
1900,51836,20140601,20180301,"Sneek, Hoogend. Parkeermeter 1402, ? 1,20 per uur, max. 2 uur","(53.029478907, 5.660720249)"
1900,51880,20140601,,"Bolsward, Dijkstraat, Pmeter 9308,1e 15min ?0,20, dan per 7min.?0,10.Max1,5uur","(53.061851067, 5.519032256)"
1900,51810,20140601,,"Sneek, Kleinzand. Parkeermeter 0206, ? 1,20 per uur, max. 2 uur","(53.032976943, 5.665638537)"
1900,51858,20140601,20180301,"Sneek,  Julianastraat.  Parkeermeter 2201, ? 1,00 per uur, max. 2 uur","(53.033243725, 5.655113471)"
1900,51861,20140601,,"Sneek, Kerkhofslaan.Parkeermeter 2301, ? 1,00 per uur, max ? 2,00 per dag,","(53.035582007, 5.65623451)"
1900,51807,20140601,,"Sneek, Kleinzand. Parkeermeter 0203, ? 1,20 per uur, max. 2 uur","(53.03254336, 5.663310577)"
203,34203,20120110,,Burg. Kuntzelaan,"(52.137959343, 5.590602834)"
1900,51800,20140601,,"Sneek, Lemmerweg. Parkeermeter 0008, ? 1,00 per uur, max. 2 uur","(53.02853461, 5.657809242)"
1900,51865,20140601,,"Sneek, Waterpoortsgracht. Parkeermeter 2602, ? 1,20 per uur, max. 2 uur","(53.029763079, 5.658599235)"
1900,51853,20140601,,"Sneek, Bothniakade. Parkeermeter 2003, ? 1,20 per uur, max. 2 uur","(53.031803051, 5.664341309)"
1900,51855,20140601,,"Sneek, St. Antoniusplein. Parkeermeter 2102, ? 1,00 per uur, max. 2 uur","(53.034022557, 5.65552522)"
1900,51830,20140601,,"Sneek, Martiniplein. Parkeermeter 1103, ? 1,20 per uur, max. 3 uur","(53.030721029, 5.658311344)"
1900,51882,20140601,,"Bolsward, Marktstraat Pmeter 0006,1e 8min ?0,50, dan per 7min.?0,50.Max15 min.","(53.061653409, 5.521946897)"
1900,51814,20140601,,"Sneek, Prins Hendrikkade. Parkeermeter 0401, ? 1,20 per uur, max. 2 uur","(53.034121269, 5.664086757)"
1900,51805,20140601,,"Sneek, Kleinzand. Parkeermeter 0201, ? 1,20 per uur, max. 2 uur","(53.033019085, 5.665409064)"
1900,51811,20140601,,"Sneek, Normandiaplein. Parkeermeter 0301, ? 1,20 per uur, max. 2 uur","(53.035212776, 5.666843195)"
202,26021,20190116,,,"(51.9888438, 5.892018973)"
715,45320,20190101,,Zone5,"(51.336390509, 3.829717206)"
202,26001,20190116,,,"(51.977349438, 5.915445675)"
867,21432,20180530,,Mr van Coothstraat Zuid 4,"(51.687129026, 5.063229229)"
106,21124,20171009,,Weiersstraat,"(52.995070747, 6.559317783)"
106,21100,20171009,,Industrieweg,"(52.997517307, 6.570895165)"
106,21114,20171009,,Torenlaan,"(52.992626617, 6.56132373)"
106,21108,20171009,,Minervalaan,"(52.996721205, 6.558225671)"
106,21109,20171009,,Mercuriusplein,"(52.995778418, 6.55852959)"
106,21111,20171009,,Nieuwe Huizen,"(52.995672896, 6.563670845)"
106,21122,20171009,,Stationsstraat,"(52.993408281, 6.566865168)"
106,21121,20171009,,Weiersstraat,"(52.996108524, 6.556880196)"
106,21100,20171009,,Abel Tasmanplein,"(52.996106613, 6.57048854)"
106,21100,20171009,,Oude-Molenstraat,"(52.997594269, 6.57128744)"
106,21118,20171009,,Stelling,"(52.998381503, 6.561962194)"
106,21115,20171009,,Collardslaan,"(52.992908076, 6.559697268)"
106,21114,20171009,,Torenlaan,"(52.993117745, 6.562340268)"
106,21110,20171009,,Oude-Molenstraat,"(52.996829225, 6.562472517)"
106,21106,20171009,,Brinkstraat,"(52.994117456, 6.563768816)"
106,21103,20171009,,Zuidhaege,"(52.991414423, 6.564933053)"
106,21119,20171009,,Groningerstraat,"(52.997405966, 6.564395166)"
106,21107,20171009,,Oostersingel,"(52.993814821, 6.565664406)"
106,21122,20171009,,Stationsstraat,"(52.993143632, 6.568558327)"
106,21104,20171009,,Kanaalstraat,"(52.996647511, 6.55710938)"
106,21100,20171009,,Abel Tasmanplein,"(52.996395651, 6.569449847)"
106,21123,20171009,,Groningerstraat,"(52.998020187, 6.565084216)"
106,21105,20171009,,Burgemeester de Dreuplein,"(52.997559545, 6.558230436)"
106,21101,20180101,,Overcingellaan,"(52.991608856, 6.570294926)"
106,21119,20171009,,Groningerstraat,"(52.996546953, 6.563540346)"
106,21116,20171009,,Zaagmolen,"(52.997857411, 6.56369671)"
106,21102,20171009,,Zuidersingel,"(52.99149415, 6.563798288)"
106,21117,20171009,,Cereshof,"(52.996970423, 6.561216274)"
106,21120,20171009,,Oude-Molenstraat,"(52.99660835, 6.561600604)"
106,21112,20171009,,Kloekhorststraat,"(52.99751487, 6.565568235)"
106,21100,20171009,,Van Riebeeckstraat,"(52.997226178, 6.570214542)"
106,21113,20171009,,Menning,"(52.995536705, 6.565163105)"
777,9480,20130901,,Anna van Berchemlaan,"(51.5721105, 4.640232211)"
777,9465,20130901,,Roosendaalseweg,"(51.568415738, 4.630685554)"
518,2265,20090201,,SLEEPNETSTR 303 (3941),"(52.104021083, 4.280432668)"
518,2268,20171130,,DR LELYKADE  (5385),"(52.099823044, 4.271415405)"
118,23156,20171201,,Beukemaplein W  straat,"(52.71913191, 6.479070503)"
518,2266,19930224,,AMSTERDAMSESTR 41 (1940),"(52.110914414, 4.287724589)"
518,2266,19960502,,ZWOLSESTR 301 (2557),"(52.112581509, 4.295782887)"
518,2263,20171130,,W DE ZWIJGERLAAN 59 (5492),"(52.090862128, 4.273192332)"
518,2266,19960502,,ZWOLSESTR 397 (2558),"(52.112099136, 4.298266913)"
518,2266,19930224,,ZUTFENSESTR 15 (1952),"(52.112589409, 4.29146013)"
518,2265,20090201,,STUURMANSTR 92 (3968),"(52.10562431, 4.280349978)"
518,1622,19921106,,LOOSDUINSEWEG 689 (1621),"(52.070660419, 4.283235521)"
518,2263,20171130,,STADHOUDERSLAAN 76 (5453),"(52.089582422, 4.279536228)"
518,2266,19950410,,RENBAANSTR 50 (2407),"(52.108862935, 4.281561103)"
518,2266,20140303,,HAAGSESTR 28 (5057),"(52.110854838, 4.289040994)"
518,2263,20171130,,W DE ZWIJGERLAAN 81 (5491),"(52.090536475, 4.2764435)"
1900,51822,20140601,,"Sneek, Wijde Noorderhorne. Parkeermeter 0601, ? 1,20 per uur, max. 2 uur","(53.033585665, 5.657629752)"
518,2100,19921106,,HARSTENHOEKPLEIN 15 (1156),"(52.112580292, 4.287777623)"
518,2263,20171130,,EISENHOWERLAAN 108 (5421),"(52.091927503, 4.279670763)"
518,2263,20171130,,KRANENBURGWEG 1 (5438),"(52.087004312, 4.272266549)"
518,2266,19950807,,IJMUIDENSTR 116 (2457),"(52.108081098, 4.280507758)"
118,23156,20150101,20171201,Beukemaplein W  straat,"(52.719137553, 6.479373305)"
518,2268,20171130,,DR LELYKADE  (5386),"(52.094920547, 4.265925542)"
518,2263,20171130,,V W V DIJKVELDSTR 65 (5483),"(52.093951854, 4.280046127)"
518,2268,20171130,,DR LELYKADE 312 (5381),"(52.093028124, 4.26445074)"
518,2263,20171130,,WESTDUINWEG 125 (5487),"(52.099676872, 4.272588996)"
518,2266,19930224,,HAAGSESTR 91 (4486),"(52.111332851, 4.291492985)"
518,2266,19950308,,B BLOKSTR 17 (2378),"(52.109918411, 4.284355669)"
518,2272,20171130,,VISSERSHAVENWEG  (5405),"(52.102645214, 4.266128391)"
518,2263,20171130,,STATENLAAN 146 (5457),"(52.092697242, 4.276393557)"
935,27524,20140401,,Capucijnenstraat / brandweer,"(50.853188164, 5.684900365)"
518,2263,19921106,,F HENDRIKLAAN 147 (1125),"(52.091893028, 4.275026959)"
118,23156,20171201,,Beukemaplein N  straat,"(52.719594871, 6.480657247)"
202,26021,20190116,,,"(51.987897749, 5.895483102)"
518,2266,19930224,,ARNHEMSESTR 20 (1941),"(52.111299322, 4.28859352)"
518,2263,20171130,,A DUYCKSTR 132 (5409),"(52.092779159, 4.27385998)"
281,4000,20160101,,Waalkade,"(51.884647867, 5.441250851)"
518,2263,20171130,,F HENDRIKLAAN 44 (5460),"(52.096333188, 4.278852561)"
518,2263,20171130,,FRANKENSLAG 294 (5423),"(52.093556151, 4.273513078)"
518,2268,20171130,,TREILERDWARSWEG 91 (5393),"(52.101526651, 4.270706868)"
518,2233,20171130,,KORBOOTSTR 44 (5397),"(52.102744289, 4.270224396)"
518,2266,19950410,,D HOOGENRAADSTR 162 (2393),"(52.110116846, 4.280987435)"
867,21427,20180530,,Grotestraat (oost) 3,"(51.691213946, 5.073874819)"
518,2266,19950410,,HAVENKADE 19 (2399),"(52.107860932, 4.278180227)"
1900,51863,20140601,,"Sneek, Zuidend. Parkeermeter 2501, ? 1,20 per uur, max. 2 uur","(53.030176849, 5.658739122)"
715,45320,20190101,,Zone5,"(51.337694383, 3.834212141)"
518,2266,19950308,,CIRCUSSTR 10 (2380),"(52.110131502, 4.282606966)"
518,2263,20171130,,V BOETZELAERLAAN 190 (5467),"(52.093215113, 4.270506083)"
118,23154,20150101,20171201,Stoekeplein W,"(52.7231633, 6.47930438)"
518,2263,20171130,,J HOPSTR 1 (5431),"(52.091663057, 4.2760472)"
518,2268,20171130,,DR LELYKADE 24 (5382),"(52.098917504, 4.269005772)"
518,2268,20171130,,VISAFSLAGWEG  (5402),"(52.101006684, 4.264857487)"
518,2263,20171130,,J V OLDENBARNEVELTLN 34 (5435),"(52.096599331, 4.282680187)"
518,2100,20090201,,WASSENAARSESTR 56 (3955),"(52.107435545, 4.274861775)"
518,2266,19960502,,NWE PARKLAAN 177 (2548),"(52.110647948, 4.2842754)"
281,4000,20160101,,Waalkade,"(51.885791227, 5.442162468)"
518,2263,19921106,,F HENDRIKLAAN 220 (1126),"(52.091269464, 4.274776835)"
518,2268,20171130,,DR LELYKADE 156 (5383),"(52.096833311, 4.2683014)"
518,2263,20171130,,J V OLDENBARNEVELTLN 2 (5436),"(52.09827113, 4.27995295)"
867,21420,20180530,,Bernhardstraat 2,"(51.687943087, 5.067754745)"
518,2263,19921106,,F HENDRIKLAAN 13 (1129),"(52.093474478, 4.276352182)"
518,2233,20171130,,KOMPASSTR 121 (5396),"(52.102991818, 4.271657286)"
518,2266,19950807,,MAASWIJKSTR 71 (2458),"(52.108533825, 4.280710765)"
518,2232,20090201,,FAHRENHEITSTR 58 (4000),"(52.070705972, 4.277918557)"
518,2263,19921106,,F HENDRIKLAAN 242 (1127),"(52.09013438, 4.274621486)"
518,2266,19950410,,RENBAANSTR 82 (2405),"(52.108101448, 4.281772144)"
518,2266,19950410,,D HOOGENRAADSTR 170 (2390),"(52.110663933, 4.281933074)"
518,2268,20171130,,KRANENBURGWEG 141 (5391),"(52.09535346, 4.261563937)"
518,2266,19960502,,ZWOLSESTR 247 (2556),"(52.112648003, 4.294603423)"
518,2263,20171130,,KRANENBURGWEG 93 (5441),"(52.091899507, 4.265720896)"
518,2263,20171130,,LINDODUIN 38 (5442),"(52.100354267, 4.274372912)"
518,2265,20090201,,HARINGKADE 68 (3937),"(52.105310743, 4.282840274)"
518,2265,19950308,,SEINPOSTSTR 161 (2438),"(52.106927532, 4.282362063)"
518,2266,19991025,,MAASTRICHTSESTR 33 (3370),"(52.111880637, 4.295768689)"
518,2263,20171130,,J V OLDENBARNEVELTLN 92 (5433),"(52.095317858, 4.28425305)"
518,2265,19950807,,KAPELPLEIN 14 (2442),"(52.107373449, 4.287307875)"
518,2266,19960502,,NWE PARKLAAN 161 (2547),"(52.109962908, 4.285605776)"
518,2266,19960502,,AMERSFOORTSESTR 235 (2534),"(52.112339748, 4.294439895)"
518,2263,20171130,,BOREELSTR 6 (5426),"(52.088590727, 4.273549586)"
518,2263,20171130,,KRANENBURGWEG 25 (5440),"(52.088513679, 4.269967916)"
518,2263,19921106,,F HENDRIKLAAN 110 (2471),"(52.093603862, 4.276677382)"
518,2263,20171130,,V BREDERODESTR 1 (5470),"(52.091383052, 4.268856927)"
518,2232,20090201,,FAHRENHEITSTR 428 (4004),"(52.076194449, 4.2718507)"
118,23156,20150101,20171201,Beukemaplein O  straat,"(52.719118674, 6.480446191)"
518,2272,20171130,,VISSERSHAVENSTR 6 (5403),"(52.103577073, 4.269135456)"
518,2100,20090201,,WASSENAARSESTR 5 (3954),"(52.10703175, 4.273972104)"
281,4000,20160101,,Waalkade,"(51.886277018, 5.441595262)"
518,2263,19921106,,A VD GOESSTR 30 (1105),"(52.088136081, 4.277044453)"
118,23154,20150101,20171201,Stoekeplein O,"(52.723296372, 6.479738063)"
518,2266,19950308,,2E MESSSTR 110 (2424),"(52.109302186, 4.284101763)"
518,2263,20171130,,WESTDUINWEG 235 (5490),"(52.093388192, 4.267751876)"
518,2263,20171130,,V BOETZELAERLAAN 157 (5468),"(52.086000451, 4.27373584)"
518,2263,20171130,,V DORPSTR 7 (5473),"(52.099856895, 4.278701924)"
202,26001,20190116,,,"(51.980039382, 5.904940892)"
518,2100,20130601,,J PRONKSTR 48 (5061),"(52.105547401, 4.271251116)"
518,2266,19950410,,D HOOGENRAADSTR 79 (5062),"(52.109444312, 4.2802542)"
518,2263,20171130,,J V OLDENBARNEVELTLN 76 (5434),"(52.098673759, 4.277271878)"
518,2263,20171130,,J GILLESSTR 1 (5430),"(52.08653747, 4.275468819)"
1900,51840,20140601,,"Sneek, Singel. Parkeermeter 1701, ? 1,20 per uur, max. 2 uur","(53.029907696, 5.661575873)"
518,2263,20171130,,SCHOLSTR 8 (5451),"(52.097464489, 4.272417862)"
518,2267,20171130,,KOPPELSTOKSTR 91 (5398),"(52.095355243, 4.26775706)"
867,21419,20180530,,St Jansplein 2,"(51.690006999, 5.067081484)"
518,2263,19921106,,F HENDRIKLAAN 85 (1130),"(52.094013425, 4.27680515)"
202,26082,20190116,,,"(51.972975921, 5.918973834)"
518,2263,20171130,,V BOETZELAERLAAN 1 (5466),"(52.092547485, 4.271189657)"
518,2266,19930224,,ARNHEMSESTR 37 (1942),"(52.111562812, 4.290011835)"
518,2263,20171130,,J GILLESSTR  (5429),"(52.087698842, 4.274818865)"
518,2265,19950308,,SEINPOSTSTR 66 (2437),"(52.106987295, 4.28450436)"
118,23156,20171201,,Beukemaplein O  straat,"(52.718580425, 6.480567364)"
518,2263,20171130,,WESTDUINWEG 48 (5486),"(52.098280166, 4.272025695)"
518,2263,20171130,,KRANENBURGWEG 61 (5439),"(52.090613271, 4.267338549)"
518,2263,20171130,,A HEINSIUSSTR 41 (5410),"(52.088826768, 4.277183791)"
518,2266,19991025,,NAMENSESTR 45 (3373),"(52.11181794, 4.294645895)"
867,21421,20180530,,Wilhelminastraat 3,"(51.686367394, 5.070223775)"
518,2263,20171130,,WESTDUINWEG  (5489),"(52.094951616, 4.268953345)"
518,1956,19980219,,H COSTERSTR 346 (3129),"(52.064753349, 4.29841545)"
518,2263,20171130,,WESTDUINWEG 130 (5488),"(52.096204362, 4.269802556)"
935,27513,20140401,,Statensingel 1 /Koningin Emmaplein - Zakstraat/ 181,"(50.850526161, 5.678939251)"
281,4000,20160101,,Waalkade,"(51.886930758, 5.44084858)"
518,2263,20171130,,W DE ZWIJGERLAAN 12 (5493),"(52.090818685, 4.271534205)"
518,2266,19950308,,ROTTERDAMSESTR 69 (2422),"(52.109591319, 4.282416488)"
